Unnamed: 0,username,bio,profile_url,location,website
550,sanianishtar,"senator, former special assistant of the prime minister on poverty alleviation, former federal minister, pakistan. founder of @ehsaas_pk. global health advocate",https://twitter.com/SaniaNishtar,pakistan,https://t.co/PT5G1OdF4s
551,senatorwong,leader of the government in the senate. australian minister for foreign affairs. senator for south australia.,https://twitter.com/SenatorWong,"adelaide, south australia",https://t.co/aUKy9b15PI
552,lisamurkowski,official twitter account for u.s. senator lisa murkowski. follow me for news and updates on what's happening in the senate and across alaska.,https://twitter.com/lisamurkowski,"alaska & washington, d.c.",https://t.co/DH6ttnIg7G
553,stabenow,senator stabenow proudly represents the great state of michigan in the u.s. senate.,https://twitter.com/stabenow,,https://t.co/ABucRwPAyB
554,thomtillis,husband to susan. father to lindsay and ryan. papa to sawyer and willow rae. senator to north carolina.,https://twitter.com/ThomTillis,"huntersville, north carolina",https://t.co/hLVMZtXMck
555,senjoniernst,"mother and combat veteran, fighting for a more accountable and less wasteful washington 🇺🇸 u.s. senator serving the people of iowa. 🌾🐖",https://twitter.com/SenJoniErnst,iowa,https://t.co/UA6Z1fSPGh
556,lindseygrahamsc,the official twitter feed for united states senator lindsey graham.,https://twitter.com/LindseyGrahamSC,south carolina,https://t.co/bM2rOxm6ub
557,senatorromney,united states senator from the great state of utah.,https://twitter.com/SenatorRomney,"salt lake city, ut",https://t.co/YOsqPJZhH5
558,sendavidperdue,official twitter account for u.s. senator david perdue of georgia.,https://twitter.com/sendavidperdue,georgia,https://t.co/I3Xla8NlsK
559,senlummis,"u.s. senator from wyoming/space junk lady

lummis rhymes with hummus",https://twitter.com/SenLummis,wyoming and washington d.c.,https://t.co/vVSh2PTWTH
560,senmarkkelly,"united states senator for arizona. father, husband, navy combat veteran, and retired nasa astronaut.",https://twitter.com/SenMarkKelly,"arizona, usa",https://t.co/7BcT74BVAN
561,senalexpadilla,u.s. senator for california. devoted husband and proud dad. dodgers diehard. enginerd.,https://twitter.com/SenAlexPadilla,california,https://t.co/NHF1y5wLML
562,sendansullivan,official twitter account for u.s. senator dan sullivan.  proudly serving the state of alaska.,https://twitter.com/SenDanSullivan,,http://t.co/9uIoLCChCm
563,jeffmerkley,husband. dad. garage tinkerer. thorn in the side of the privileged and powerful. u.s. senator from oregon. official campaign account. fighting for you. he/him.,https://twitter.com/JeffMerkley,,https://t.co/RWj052cXa3
564,pattoomey,official campaign account of republican u.s. senator pat toomey,https://twitter.com/PatToomey,"allentown, pa",https://t.co/oOtvMz0UuP
565,senatorlujan,united states senator for new mexico,https://twitter.com/SenatorLujan,,https://t.co/XrDWdFiStS
566,jameslankford,"united states senator from oklahoma, husband to cindy, father to hannah and jordan. faithful. conservative. leader.",https://twitter.com/jameslankford,"oklahoma city, ok ",https://t.co/dVkHUnndhY
567,sencarllevin,former u.s. senator from michigan; distinguished legislator in residence and chair of the @levin_center at wayne state university law school,https://twitter.com/SenCarlLevin,,https://t.co/s0UKPlxZB2
568,chuckschumer,"campaign account for senator chuck schumer, d-ny fighting hard for the middle class - father, husband, giants & yankees fan",https://twitter.com/chuckschumer,,https://t.co/9hWoqk6ehw
569,ovieomoagege,"official account of distinguished senator ovie omo-agege, deputy president of the senate, federal republic of nigeria (representing delta central sen district)",https://twitter.com/OvieOmoAgege,"abuja, nigeria. ",https://t.co/SsYwRhaO5X
570,bradhoylman,nys senator 🏳️‍🌈 dad; husband. non-gov't account. government account: @senatorhoylman,https://twitter.com/bradhoylman,nyc,https://t.co/LCEuTEIX8M
571,dickdurbin,u.s. senator for illinois,https://twitter.com/DickDurbin,,https://t.co/yAg2NK5KpU
572,hassanomarh,"aspirant for governor of mombasa 2022, rights activist & former senator of mombasa county",https://twitter.com/HassanOmarH,"mombasa, kenya",
573,senator_baloch,"member #balochistan assembly, former senator & member national assembly pakistan. senior constitutional adviser (undp). balochistan national party",https://twitter.com/Senator_Baloch,"balochistan, pakistan",https://t.co/6zyZru3hvC
574,senatorcash,"deputy leader of the opposition in the senate
senator for western australia

authorised by senator michaelia cash, liberal party, perth",https://twitter.com/SenatorCash,perth and canberra,https://t.co/W8gxl054FR
575,senatorbinay,official public twitter account of senator nancy binay,https://twitter.com/SenatorBinay,,https://t.co/BGMQW0cuVN
576,bobmenendeznj,"official campaign account of senator bob menendez. tweets are from #teammenendez unless signed with ""-bob""",https://twitter.com/BobMenendezNJ,"new jersey, usa",https://t.co/3GCJETcesT
577,salazarsenate,"ny state senator representing neighborhoods in brooklyn & queens | chair of crime victims, crime & correction committee | tweets by staff 🌹",https://twitter.com/SalazarSenate,"bushwick, brooklyn",https://t.co/538OnsfnaI
578,senatorbraun,main street businessman & hoosier u.s. senator for indiana,https://twitter.com/SenatorBraun,"jasper, in",https://t.co/ChBgzUcPIG
579,peterwelch,united states senator proudly serving vermont. ⛰️ husband to margaret. hiking when i can. he/him.,https://twitter.com/PeterWelch,"vermont and washington, dc",https://t.co/dQjoilwT5e
580,lizkrueger,"new york state senator for manhattan's midtown and east side communities. chair, senate finance committee. join our mailing list at https://t.co/kaoqrpil5e.",https://twitter.com/LizKrueger,"new york, new york",https://t.co/9MeRAq8Nmr
581,chriscoonsforde,u.s. senator from delaware. former new castle county exec & in-house counsel for a manufacturing company. husband & father of 3. (he/him/his) *campaign account*,https://twitter.com/ChrisCoonsforDE,"delaware, usa",https://t.co/tdVn0orOx3
582,jeanneshaheen,u.s. senator from new hampshire. this is the twitter account of shaheen for senate.,https://twitter.com/JeanneShaheen,new hampshire,https://t.co/v76cssXTop
583,nebraskamegan,"state senator in omaha's district 8, creative entrepreneur, mom. vice chair of urban affairs. bi queen. she/her.",https://twitter.com/NebraskaMegan,"omaha, ne",https://t.co/9XNRiwaZRP
584,senmastriano,spent 30 years in the u.s army and veteran of desert storm and afghanistan. senator for pa's 33rd senate district. follows are not endorsements.,https://twitter.com/SenMastriano,"fayetteville, pa",https://t.co/rDoddLTPFW
585,sentedbuddnc,official account for north carolina u.s. senator ted budd. instagram: sentedbudd,https://twitter.com/SenTedBuddNC,"davie county, north carolina",https://t.co/zIqmNO2lll
586,senhawleypress,tweets from the office of u.s. senator josh hawley,https://twitter.com/SenHawleyPress,missouri,https://t.co/JgRlDw1dlf
587,senatorhagerty,husband | father of four | businessman | community volunteer | conservative republican | u.s. senator | former u.s. ambassador to japan | proud tennessean,https://twitter.com/SenatorHagerty,"nashville, tn",https://t.co/iYfulYs34q
588,shehusani,human rights activist | author | panafricanist | a dedicated fighter for freedom and justice|instagram shehu.sani,https://twitter.com/ShehuSani,nigeria,https://t.co/jWsRTtimjs
589,tomcottonar,"u.s. senator for arkansas. for official updates, see @sentomcotton. rltw.",https://twitter.com/TomCottonAR,"dardanelle, ar",https://t.co/46xELWPgQF
590,senatorbiaggi,state senator representing new york’s 34th district | chair of ethics & internal governance committee | she/her | personal tweets: @biaggi4ny,https://twitter.com/SenatorBiaggi,bronx & westchester,https://t.co/NXS6hDvGUt
591,senlynnruane,independent senator - seanad éireann • mother • author • writer • creator and host @onthemarginspod,https://twitter.com/SenLynnRuane,"dublin city, ireland",https://t.co/P6Tpq4ULi6
592,senatorhughes,"pa senator representing the 7th district, encompassing portions of phila. & montgomery county. sen. dem. appropriations chairman. this is my personal account.",https://twitter.com/SenatorHughes,"philadelphia, pa",https://t.co/YECfEQ37kO
593,saeedghani1,"minister labour & human resources sindh. president ppp karachi. bhuttoist, strong believer of democracy. worker of ppp, trade union/human rights activist.",https://twitter.com/SaeedGhani1,"karachi, pakistan",https://t.co/68dKawMulm
594,rolandfortexas,"texas state senator for district 19. attorney, business owner and loving father.",https://twitter.com/RolandForTexas,"san antonio, tx",https://t.co/DM5cTKieGr
595,niallsf,sinn féin’s seanad leader | senator | former mayor of belfast | working for irish unity | dog walker | coffee drinker | labhair gaeilge liom | an trá ghearr,https://twitter.com/NiallSF,belfast & sometimes dublin,https://t.co/J9fdFC6ZJx
596,senatormelendez,"ca senator 28th district (ret.) usnavy veteran, mom of 5, small biz owner, wife and mom to sailors, gspc president https://t.co/chkuy32xb9 #caleg",https://twitter.com/senatormelendez,"lake elsinore, ca",https://t.co/0mAPBZ2fu4
597,briggs,cbf world champion x ceo of corporate blaks: briggs mcmahon,https://twitter.com/Briggs,between homeless & hollywood,https://t.co/qLXxsuundk
598,senatorthorpe,"senator for victoria 🌱 
gunnai • gunditjmara • djab wurrung✊🏾 

authorised by l thorpe, parliament house, canberra",https://twitter.com/SenatorThorpe,,
599,gvnmandago,this is the official page of the 1st governor and current senator of uasin gishu county.,https://twitter.com/GvnMandago,uasin gishu kenya,https://t.co/vS9Nk7osYg
600,scottforflorida,"senator from florida, grandpa, father, husband, 45th governor of florida, navy vet, businessman. #letsgettowork",https://twitter.com/ScottforFlorida,florida,https://t.co/GAbFftNhle
601,afnanullahkh,"senator #pmln | chairman, culture committe,senate | doctorate it (oxford,york) & msc (ucl) | islam & democracy | book author 'pakistan: the way forward' | mns❤️",https://twitter.com/afnanullahkh,pakistan,https://t.co/x6IuaND8Ny
602,ratnaomi,"independent senator for ontario @senateca 🇨🇦 and proud resident of toronto. interested in ideas, evidence & analysis on migration, diversity & philanthropy.",https://twitter.com/ratnaomi,toronto,https://t.co/khnb7REle7
603,senatorsalma,canadian senator of pakistani pashtun origin from toronto. chair of senate human rights committee. retweets ≠ endorsements. account managed by me & staff,https://twitter.com/SenatorSalma,canada,https://t.co/L1AaDdgMMV
604,ssurovell,dad ● husband ● senator ● vice-chair dem senate caucus ● trial lawyer ● 46er (#10312) ● x-country cyclist ● kilimanjaro vet ● jedi - wields purple lightsaber,https://twitter.com/ssurovell,"mt. vernon, virginia",https://t.co/xt4i07Nz4i
605,stankutcher,senator from nova scotia. committed to improving mental health/health outcomes and the use of best available scientific evidence to guide decision making.,https://twitter.com/StanKutcher,"halifax, nova scotia, canada",https://t.co/UbV79IdVd1
606,senrandpaul,"i fight for kentucky, individual rights, and the constitution | this is an official government account for senator rand paul.",https://twitter.com/SenRandPaul,"bowling green, ky",https://t.co/urt7g4ZlNs
607,realrochas,"former governor of imo state, senator representing imo west, & president of rochas foundation; providing free education for african children.",https://twitter.com/realRochas,"owerri, nigeria",https://t.co/wZQEDGYAyl
608,senatorhousakos,"senator from quebec. former speaker, senate of canada. // sénateur du québec. ancien président, sénat du canada",https://twitter.com/SenatorHousakos,,https://t.co/Vs44ZTEwXf
609,senatordodson,"labor senator for wa. special envoy for reconciliation and implementation of the uluṟu statement. authorised by p. dodson, broome.",https://twitter.com/SenatorDodson,"broome, western australia",
610,senucheekwunife,"senator of the federal republic of @nigeria; representing #anambracentral senatorial district.
committed to accountability, transparency & upholds integrity...",https://twitter.com/SenUcheEkwunife,nigeria 🇳🇬 ,https://t.co/uqKgWBXKuw
611,rubinakhalidppp,"senator ppp kp,supporting bilawal bhutto zardari for a peaceful prosperous and progressive pakistan",https://twitter.com/RubinakhalidPPP,pakistan,https://t.co/SjvPMcQhZM
612,davidperduega,former u.s. senator for georgia.,https://twitter.com/DavidPerdueGA,"georgia, usa",
613,g,"dad, husband, and state senator for fayetteville. senate minority leader for the 94th general assembly.",https://twitter.com/g,"fayetteville, arkansas",https://t.co/b4ZcrHaVfK
614,dattibabaahmed,"former house of reps, former senator, educationist and businessman. official account of the vp candidate for @nglabour. (https://t.co/sxtiqrpqhb)",https://twitter.com/dattibabaahmed,"abuja, nigeria",https://t.co/HezdtWTz5Q
615,senatorjordon,"senator for wa & proud #green (he/him)

authorised by j. steele-john, australian greens, aph, canberra.",https://twitter.com/SenatorJordon,"western australia, australia",https://t.co/jSi56KPIH0
616,senshenderson,"shadow minister for education, liberal senator for victoria. authorised by s.henderson, liberal party, geelong.",https://twitter.com/SenSHenderson,"victoria, australia",https://t.co/bNvLkHHnJb
617,mikeleeforutah,united states senator for the great state of utah- official campaign account.,https://twitter.com/MikeLeeforUtah,utah,https://t.co/aYJOdVZpwU
618,senvancepress,from the press office of u.s. senator jd vance (r-oh),https://twitter.com/SenVancePress,ohio,https://t.co/vXsmUxHFnQ
619,profojiendatom,"senator kisumu county 2022-2027, senior counsel (sc). past president law society of kenya & east africa law society. professor of law, moi university.",https://twitter.com/ProfOjiendaTom,"nairobi, kenya",https://t.co/KjMIpL5RUx
620,karungothangwa,"the 2nd senator of the great county of kiambu.
#ikau",https://twitter.com/KarungoThangwa,kiambu county,
621,stellaoduah,"igbo, mother, and senator representing anambra north.",https://twitter.com/stellaoduah,ogbaru & abuja,https://t.co/RzPGpnyVpk
622,jennymcallister,"assistant minister for climate change and energy. all tweets authorised by senator jenny mcallister, alp, canberra.",https://twitter.com/jennymcallister,"sydney, nsw",https://t.co/8VtKq5VB5v
623,senitaenang,"senator ita enang,ofr is a legislative consultant and legal practitioner; emeritus ssa to the @ngrpresident on nass & niger delta affairs | pt - sie",https://twitter.com/SenItaEnang,aso presidential villa,https://t.co/NihiT7qF2C
624,tonyvargas,"dad to ava and luca. husband to lauren. state senator for downtown + s omaha. science teacher turned public servant, now running to represent you in congress.",https://twitter.com/TonyVargas,"omaha, ne",https://t.co/F5jO90scl3
625,senatorflowers,"state senator from pine bluff, arkansas. mom; lawyer.",https://twitter.com/SenatorFlowers,"pine bluff, arkansas",
626,michaelrulli,"ohio senator representing the mahoning valley. fighting for election integrity, the second amendment, the unborn, and the american worker!",https://twitter.com/michaelrulli,"youngstown, oh",https://t.co/FFJdOLVlGm
627,dr_ifeanyiubah,"official twitter account of senator (dr.) ifeanyi ubah | md, capital oil & gas | publisher, @authorityngr | president, @fcifeanyiubah",https://twitter.com/Dr_IfeanyiUbah,"anambra state, nigeria",https://t.co/Z466v19E76
628,seemiezdi,|| pti senator || chairperson senate standing committee on climate change || ex-general secretary pti central women wing pakistan || retweets not endorsements,https://twitter.com/SeemiEzdi,"islamabad, pakistan",https://t.co/GEivPIafhZ
629,drsrj_,"senator representing osun central (apc). spokesperson of the nigeria senate. chairman, senate committee on media and public affairs.",https://twitter.com/DrSRJ_,osogbo,https://t.co/o09QFFYBsk
630,drgigiosler,"senator for manitoba 🇨🇦, ent surgeon, wife, mother, she/her. tweets & rts my own",https://twitter.com/drgigiosler,,https://t.co/Zj7rp17BzX
631,senpaulstrauss,united states senator representing the district of columbia (shadow) advocate for #dcstatehood e-mail: senator@dc.gov clubhouse/ig: @senpaulstrauss,https://twitter.com/SenPaulStrauss,"washington, d.c.",
632,sentoniatkins,"account of the ca senate president pro tem, representing district 39: san diego, coronado, del mar & solana beach. comment policy: https://t.co/ticpmdianw",https://twitter.com/SenToniAtkins,,https://t.co/bqr0os0Vs3
633,seanamccann,"state senator serving most of kalamazoo county and antwerp township, sd 19. former state rep. & kalamazoo city commissioner. husband, father of two, wmu grad.",https://twitter.com/SeanAMcCann,"kalamazoo, mi",https://t.co/6ObGOp5KZH
634,kahudababar,"senator, chairman standing committee information technology & telecommunication.",https://twitter.com/KahudaBabar,"gwadar, pakistan",https://t.co/Slrhx7UQaY
635,senatorrennick,lnp senator for queensland,https://twitter.com/SenatorRennick,queensland,
636,mdgoje1,"official twitter account of alh. danjuma goje, former minister of state for power & steel, former governor of gombe state & senator representing gombe central.",https://twitter.com/mdgoje1,"abuja, nigeria",https://t.co/qutgWIpH7R
637,senatormcdowell,independent senator for @nuimerrionsq & senior counsel. adjunct professor of law @ucdlawschool. member of oireachtas justice and european affairs committees,https://twitter.com/SenatorMcDowell,"dublin city, ireland",https://t.co/WPSchlXKxP
638,johnkennedyla,u.s. senator for louisiana,https://twitter.com/JohnKennedyLA,"baton rouge, louisiana",https://t.co/7oLGucN7ar
639,seharkamran,member senate pakistan 2012-2018 #ppp / member senate policy research forum 2018-21/ patron in chief @cpgs_org / coordinator @smarc_ppp /analyst @startvpak,https://twitter.com/SeharKamran,"islamabad, pakistan",https://t.co/bpHc7fsd9J
640,jeremyallenmoss,"mi senate president pro tem, @misendems district 7 | former @mihousedems rep & @southfield_gov councilman | aspiring @mspattipatti background singer",https://twitter.com/JeremyAllenMoss,"southfield, mi",https://t.co/wpoRxghQFd
641,grantrobertson1,"labour mp for wellington central, minister of finance, infrastructure, sport+recreation. authorised by rob salmond 187 featherston st, wellington",https://twitter.com/grantrobertson1,new zealand,https://t.co/bJyIaaOkHr
642,marierimmer,member of parliament for st helens south and whiston. labour & saints. if you are a constituent please email me at marie.rimmer.mp@parliament.uk,https://twitter.com/MarieRimmer,st helens south and whiston,https://t.co/bdUsJiwbAn
643,mhairiblack,mp for paisley & renfrewshire south. constituents can get in touch at https://t.co/g4fysiyqyr. rts and favourites are not always endorsements. she/her,https://twitter.com/MhairiBlack,paisley & renfrewshire south,https://t.co/fhmKsBzhfY
644,geoffrey_cox,"conservative mp for torridge and west devon. for reply, email tellgeoffrey@geoffreycox.co.uk",https://twitter.com/Geoffrey_Cox,torridge & west devon,https://t.co/5FNv8an5A7
645,rupahuq,labour mp for ealing central and acton https://t.co/m69xq0xqws nb if you want a reply best to email all details to rupa.huq.mp@parliament.uk,https://twitter.com/RupaHuq,"ealing, london w5",https://t.co/e3EeE4Fsrg
646,drmnpandeymp,"मंत्री, भारी उद्योग मंत्रालय, भारत सरकार, minister for heavy industries, govt. of india. सांसद - लोकसभा चन्दौली, mp - lok sabha chandauli.",https://twitter.com/DrMNPandeyMP,chandauli,https://t.co/T7LMsm1FSn
647,manojtiwarimp,politician. 2nd term mp loksabha -delhi north-east •president-delhi bjp (2016-2020) actor-singer-music director television presenter,https://twitter.com/ManojTiwariMP,"delhi, india",https://t.co/yRb20MyAUU
648,jessphillips,"labour mp for birmingham yardley

instagram - @jessphillipsmp",https://twitter.com/jessphillips,"birmingham, england",
649,nadiawhittomemp,proud to represent my home city as the labour mp for nottingham east • uk’s youngest mp • @commonsluhc member • she/her 🏳️‍🌈,https://twitter.com/NadiaWhittomeMP,nottingham,https://t.co/YX8xThcA1T
650,yvettecoopermp,"labour mp for normanton, pontefract, castleford & knottingley. for constituency casework pls contact coopery@parliament.uk",https://twitter.com/YvetteCooperMP,"castleford, west yorkshire",https://t.co/cqqbeT4lzr
651,grantshapps,mp for welwyn hatfield & secretary of state for the department for energy security & net zero @energygovuk,https://twitter.com/grantshapps,"welwyn hatfield, hertfordshire",https://t.co/sTUktEMubf
652,johnmcdonnellmp,labour mp for hayes and harlington and former shadow chancellor. join the labour party here: https://t.co/vbwxb5fqmm,https://twitter.com/johnmcdonnellMP,hayes and harlington,https://t.co/uIjU1j8hYy
653,andrew4pendle,"rt hon andrew stephenson cbe mp. mp for pendle. live in colne, offices in nelson & barnoldswick. for response email andrew.stephenson.mp@parliament.uk",https://twitter.com/Andrew4Pendle,01282 614748,
654,dawnbutlerbrent,"mp for brent central ✉ dawn.butler.mp@parliament.uk -
first elected black female government minister in the uk
- vogue's top 25 women shaping 2020
she/her",https://twitter.com/DawnButlerBrent,brent,https://t.co/tNQ7S4Hmkb
655,zarahsultana,proud to be the labour mp for coventry south | co-chair of the socialist campaign group of mps | co-founder @eiecampaign | coventrysouth@parliament.uk | she/her,https://twitter.com/zarahsultana,"west midlands, england",https://t.co/mjrZTykkin
656,ssahluwaliamp,"a member of the bharatiya janata party, lok sabha mp from bardhaman-durgapur . serving the nation as a parliamentarian for the 30th year.",https://twitter.com/SSAhluwaliaMP,india,
657,wesstreeting,labour mp for ilford north. shadow health & social care secretary. rts ≠ endorsements. for casework e-mail: wes@redbridgelabour.org.uk. 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿,https://twitter.com/wesstreeting,"ilford, essex",https://t.co/ppeSdEH91K
658,tobias_ellwood,"conservative mp for bournemouth east, chair of the house of commons defence select committee",https://twitter.com/Tobias_Ellwood,bournemouth east,https://t.co/GkZMisb3C0
659,stevebakerhw,"minister of state for northern ireland, conservative mp for wycombe",https://twitter.com/SteveBakerHW,"wycombe, uk",https://t.co/hgYrEXJTc8
660,nadinedorries,recovering secretary of state. sunday times bestseller. mp for mid beds. talk tv - friday night with nadine 8pm.,https://twitter.com/NadineDorries,,
661,rachelreevesmp,shadow chancellor of the exchequer and labour mp for leeds west. author: women of westminster (2019) t: 0113 255 2311 e: rachel.reeves.mp@parliament.uk,https://twitter.com/RachelReevesMP,leeds,https://t.co/9I0kJhNETw
662,bwallacemp,uk secretary of state for defence & mp for wyre and preston north.,https://twitter.com/BWallaceMP,wyre & preston,
663,gregclarkmp,"mp for tunbridge wells. chair, house of commons science & technology select committee. i don’t reply on twitter - email via website below:",https://twitter.com/GregClarkMP,,https://t.co/NcHjPTD6xg
664,zalisteggall,"independent mp for warringah, working mum, olympian and former barrister, authorised by zali steggall oam mp, level 2, 17-19 sydney rd, manly",https://twitter.com/zalisteggall,"manly, sydney",https://t.co/B4RoJAvIev
665,harshadesilvamp,father. husband. #srilanka citizen. mp for colombo and chair com on public finance. founder #1990suwaseriya. eisenhower global fellow. https://t.co/apt1mkqq06,https://twitter.com/HarshadeSilvaMP,"colombo, sri lanka",
666,tandhesi,"@uklabour mp for #slough. shadow rail minister. for casework/queries, please email tan.dhesi.mp@parliament.uk or call 01753 518161",https://twitter.com/TanDhesi,,https://t.co/uvzN0LZDWk
667,labourlewis,labour mp for norwich south: “the ultimate hidden truth of the world is that it is something we make and could just as easily make differently” david graeber,https://twitter.com/labourlewis,"babylon 5, brown sector",https://t.co/DN40dgfEnB
668,vsreddy_mp,"mp - rajya sabha | chairman- parliamentary standing committee on transport, tourism & culture | ysrcp parliamentary party leader | national gen. sec. @ysrcparty",https://twitter.com/VSReddy_MP,"seethammadhara, visakhapatnam",https://t.co/X5V6w0UoCW
669,vickyford,"mp for chelmsford, 🇬🇧former minister for development & imco chair. 💙children, tech, investment, science, helping women & the nhs 🏏🎣",https://twitter.com/vickyford,,https://t.co/EFqc6hDpki
670,danjarvismp,labour mp for barnsley central | first south yorkshire mayor | author of long way home | parachute regiment veteran,https://twitter.com/DanJarvisMP,"barnsley, yorkshire.",https://t.co/93KNjkJoyg
671,neildotobrien,"mp for harborough, oadby & wigston

for constituency issues email neil.obrien.mp@parliament.uk",https://twitter.com/NeilDotObrien,"harborough, oadby and wigston ",https://t.co/XdbbLqzttW
672,richardburgon,"labour mp for east leeds. leeds born and bred. secretary of the socialist campaign group of labour mps🌹 

e-mail for constituents: richard@richardburgon.com",https://twitter.com/RichardBurgon,leeds,https://t.co/cjevuYZ8Qe
673,lucympowell,labour & co-op mp for manchester central | shadow secretary of state for digital culture media and sport contact@lucypowell.org.uk https://t.co/awtsw7n6vh,https://twitter.com/LucyMPowell,"manchester, england",https://t.co/sLotORWxEM
674,eyespymp,email tweet@eyespy.mp what you see an mp doing. put your sighting in the subject line and it will be auto-tweeted. crowd sourced gossip.,https://twitter.com/eyespymp,westminster,https://t.co/n94vLg1bpP
675,jreynoldsmp,"shadow secretary of state for @beisgovuk . lab/co-op mp for stalybridge, hyde, mossley, longdendale & dukinfield. chair @chrleft.",https://twitter.com/jreynoldsMP,stalybridge,https://t.co/RuGhEuxuDK
676,kerrymp,labour mp for bristol east. shadow minister for climate change. kerry.mccarthy.mp@parliament.uk humbled by the void🌱https://t.co/sia1yew5f6,https://twitter.com/KerryMP,bristol,https://t.co/zsurRKRqpB
677,sarahchampionmp,proud to be labour mp for rotherham & chair of the international development select committee. rt & likes are not endorsements.,https://twitter.com/SarahChampionMP,,https://t.co/bJHqLb1xbM
678,hbaldwin,"mp west worcestershire, chair @commonstreasury & on @natopapress @pace_news trustee https://t.co/54au8k1per casework please e-mail direct",https://twitter.com/hbaldwin,malvern,https://t.co/G8OCWgR94I
679,drkiritpsolanki,"mp (loksabha), ahmedabad west. ex professor of surgery & advanced minimal access surgeon. chairman, ‘ committee on sc/st welfare.’ . “shrestha sansad 2019.",https://twitter.com/drkiritpsolanki,,https://t.co/zwd8UGlny9
680,stephenjonesmp,"labor mp for whitlam, assistant treasurer and minister for financial services. authorised s jones mp, alp, shellharbour.",https://twitter.com/StephenJonesMP,illawarra nsw,https://t.co/sYUNhUvCam
681,peterkyle,labour mp for hove and portslade + shadow secretary of state for northern ireland,https://twitter.com/peterkyle,hove,https://t.co/nRQq4Ndcvg
682,preetkgillmp,labour & co-op mp for birmingham edgbaston and shadow international development secretary #sdgs preet.gill.mp@parliament.uk 0121-392-8426,https://twitter.com/PreetKGillMP,"birmingham, england",https://t.co/y4W7Gcl3Cz
683,matt_keanmp,"nsw treasurer, minister for energy, mp for hornsby authorised by matt kean mp, 25-29 hunter street, hornsby nsw 2077",https://twitter.com/Matt_KeanMP,state member for hornsby,https://t.co/tmkvfMZWAv
684,andreajenkyns,"proud mum, #yorkshire woman, love our country🇬🇧 
mp for #morley & #outwood. 
for my help please email andrea.jenkyns.mp@parliament.uk",https://twitter.com/andreajenkyns,morley and outwood,https://t.co/vMah1DGsj0
685,jamesduddridge,conservative mp for rochford and southend east. james@jamesduddridge.com 🇬🇧,https://twitter.com/JamesDuddridge,southend city,https://t.co/ZEGdk2hArL
686,gwynnemp,"🌹 labour mp for denton & reddish | shadow public health minister | husband, dad, grandad, owned by 2 cats and a chihuahua | vic-20 user 🕹👾",https://twitter.com/GwynneMP,tameside & stockport / london,https://t.co/UdP3wafPAx
687,bellribeiroaddy,socialist. feminist. anti-racist. trade unionist. she/her. @uklabour mp streatham🌹 for casework: https://t.co/ix3wbjk8qn,https://twitter.com/BellRibeiroAddy,"streatham, london",https://t.co/FiXmSNoPmK
688,liambyrnemp,"mp for hodge hill | chair, global parliamentary network on the world bank & imf @parlnetwork | member house of commons foreign affairs committee @commonsforeign",https://twitter.com/liambyrnemp,uk,https://t.co/ApPYCW3Obd
689,carolinenokes,"conservative mp for romsey & southampton n. ""lah-di-dah tory wet"" (d mail)/""enver hoxha"" (private eye) . pls email for casework. caroline.nokes.mp@parliament.uk",https://twitter.com/carolinenokes,"romsey, hampshire",https://t.co/UUkZJ8FY9t
690,kevinbrennanmp,@welshlabour mp for cardiff west & @commonsdcms select committee member. constituency casework can't be dealt with here please email brennank@parliament.uk.,https://twitter.com/KevinBrennanMP,cardiff,https://t.co/OL5uNARv3C
691,nus_ghani,"🇬🇧 mp for wealden. minister of state at @biztradegovuk. ex-beis & transport minister, beis & nato science select committee, 1922 vc.🇨🇳/🇷🇺 sanctionee",https://twitter.com/Nus_Ghani,"wealden, england",https://t.co/mR4UH3kUSy
692,bphillipsonmp,labour mp for houghton & sunderland south. shadow education secretary. constituents please get in touch here: https://t.co/ckepjbplks,https://twitter.com/bphillipsonMP,,https://t.co/Li6paOsE12
693,rosieduffield1,"only labour mp in kent. believer in x-party working.
@commonsefra, chair @apdawg1, vice chair of @appgaa, member of more.
enquiries@rosieduffieldmp.co.uk",https://twitter.com/RosieDuffield1,"canterbury, kent.",
694,afzal4gorton,@uklabour mp for manchester gorton i shadow justice minister i casework 👉🏾 afzal.khan.mp@parliament.uk he/him | rts not endorsements,https://twitter.com/Afzal4Gorton,"manchester, uk",https://t.co/Lzad5dQSqD
695,lindsayhoyle_mp,this page relates to my work as mp for chorley only. follow @commonsspeaker for anything related to my role as speaker of the uk @houseofcommons,https://twitter.com/LindsayHoyle_MP,"chorley, england",
696,ianlaverymp,proud to be the labour mp for wansbeck🌹,https://twitter.com/IanLaveryMP,wonderful wansbeck,https://t.co/zikOi9Tth1
697,damiangreen,member of parliament for ashford. for an individual reply email https://t.co/uu0yxowdxj.mp@parliament. uk,https://twitter.com/DamianGreen,,https://t.co/Nt9JPj8jG9
698,debbie_abrahams,"labour mp for oldham east & saddleworth. 🌹 former public health consultant. fellow of the faculty of public health. for support, email abrahamsd@parliament.uk",https://twitter.com/Debbie_abrahams,,https://t.co/rN9CRokfM5
699,jon_trickett,born in great county of yorkshire. former leader of leeds city council. proud labour mp for hemsworth.retweets past and present don’t reflect my own views,https://twitter.com/jon_trickett,democratic socialist,https://t.co/MdROP6TwMj
